연 번,기 능,설 치 장 소,위도,경도,연 락 처
719,다기능,"아산시 배방읍 북수리 319, 월천3길 월천유치원 정문 앞",36.7729706,127.0777796,041-336-2253
720,다기능,"아산시 배방읍 북수리 319, 월천3길 월천유치원 정문 건너편",36.7729706,127.0777796,041-336-2253
721,과속,"아산시 배방읍 북수리 1882, 월천3길 월천유치원 후문 앞",36.7727212,127.0770812,041-336-2253
722,다기능,"예산군 덕산면 대치리 15, 윤봉길로 대치1교차로(예산→해미)",36.6850805,126.6320829,041-336-2253
723,다기능,"예산군 삽교읍 예학로 보성초등학교 앞(목리 838, 하늘놀이공원→삽교읍주민지원센터)",36.6645545,126.6690405,041-336-2253
724,다기능,"예산군 삽교읍 예학로 도나우에듀파크1차@앞(목리838, 삽교읍주민지원센터→하늘놀이공원)",36.6878955,126.7393823,041-336-2253
725,과속,"예산군 덕산면 봉운로 덕산초등학교 앞(읍내리 348-4, 회전교차로→운산)",36.7061897,126.6692732,041-336-2253
726,과속,"예산군 신양면 청신로 죽천리 마을입구(만사리 507-44, 신양IC→청양)",36.5857469,126.856749,041-336-2253
727,다기능,"예산군 오가면 오가중앙로 오가초등학교 앞(역탑리 239-3, 역탑교차로→예산군청)",36.6874997,126.7940394,041-336-2253
728,과속,"예산군 광시면 동산리 산30-8, 예당로 685 앞(예산→청양)",36.5913672,126.7918564,041-336-2253
729,과속,"논산시 노성면 노성로 노성초등학교 앞(읍내리 301-1, 송당리→노성농협)",36.2763831,127.1231505,041-336-2253
730,다기능,"논산시 연산면 선비로 백석초등학교 앞(백석리 543-7, 연산→백석교회)",36.2487899,127.1780561,041-336-2253
731,다기능,"논산시 연산면 선비로 백석초등학교 건너편(백석리 543-7, 백석교회→연산)",36.2487899,127.1780561,041-336-2253
732,과속,"논산시 시민로 논산중앙초등학교 건너편(내동 1070, 동신@→논산대로)",36.1913028,127.0907647,041-336-2253
733,과속,"논산시 시민로 논산중앙초등학교 앞(내동 1070, 논산대로→동신@)",36.1913028,127.0907647,041-336-2253
734,과속,"논산시 상월면 선비로 대명초등학교 건너편(대촌리 352-1, 석종교→대촌마을회관)",36.2978454,127.1673187,041-336-2253
735,과속,"논산시 상월면 선비로 대명초등학교 앞(대촌리 352-1, 대촌마을회관→석종교)",36.2973383,127.166066,041-336-2253
736,다기능,"논산시 해월로 논산반월초등학교 건너편(반월동 148, 신한은행→한청리츠빌@)",36.2037018,127.0843418,041-336-2253
737,다기능,"논산시 해월로 논산반월초등학교 앞(반월동 148, 한청리츠빌@→신한은행)",36.2037018,127.0843418,041-336-2253
738,과속,"논산시 강경읍 계백로 184-2 강경중앙초등학교 건너편(중앙리, 논산경찰서→상강경교)",36.1593308,127.0197009,041-336-2253
739,과속,"논산시 강경읍 계백로 184-2 강경중앙초등학교 앞(중앙리, 상강경교→논산경찰서)",36.1593308,127.0197009,041-336-2253
740,과속,"논산시 시민로 398 논산부창초등학교 건너편(취암동, 논산공업고→논산오거리)",36.1999779,127.0876421,041-336-2253
741,과속,"논산시 시민로 398 논산부창초등학교 앞(취암동, 논산오거리→논산공업고)",36.1999779,127.0876421,041-336-2253
742,다기능,"논산시 중앙로 논산내동초등학교 앞(내동 162-1, 내동공원→삼성디지털프라자)",36.1860688,127.1040897,041-336-2253
743,다기능,"논산시 중앙로 논산내동초등학교 건너편(내동 162-1, 삼성디지털프라자→내동공원)",36.1860688,127.1040897,041-336-2253
744,다기능,"논산시 관촉로 논산동성초등학교 건너편(취암동 308-1, 교육지원청→관촉사거리)",36.2033198,127.0934747,041-336-2253
745,다기능,"논산시 관촉로 논산동성초등학교 앞(취암동 308-1, 관촉사거리→교육지원청)",36.2033198,127.0934747,041-336-2253
746,다기능,"논산시 은진면 원앙로 성덕초등학교 건너편(성덕리 222-4, 서포사거리, 성덕공원→두월리)",36.1762895,127.1293819,041-336-2253
747,다기능,"논산시 은진면 원앙로 성덕초등학교 앞(성덕리 222-4, 서포사거리, 두월리→성덕공원)",36.1762895,127.1293819,041-336-2253
748,과속,"태안군 이원면 원이로 이원초등학교 앞(포지리 67-1, 포지2리마을회관→당산1리마을회관)",36.8639693,126.273724,041-336-2253
749,과속,"태안군 이원면 원이로 이원초등학교 건너편(포지리 67-1, 당산1리마을회관→포지2리마을회관)",36.8697311,126.2794476,041-336-2253
750,과속,"태안군 남면 남면로 남면초등학교 앞(달산리 1174-2, 안면→남면파출소)",36.6729374,126.299782,041-336-2253
751,과속,"태안군 남면 남면로 남면초등학교 건너편(달산리 1174-2, 남면파출소→안면)",36.6729374,126.299782,041-336-2253
752,과속,"태안군 안면읍 장터로 안면초등학교 앞(승언리 855-12, 안면→태안)",36.5237161,126.3471521,041-336-2253
753,과속,"태안군 안면읍 장터로 안면초등학교 건너편(승언리 855-12, 태안→안면)",36.5237161,126.3471521,041-336-2253
754,다기능,"태안군 안면읍 꽃지해안로 방포초등학교 앞(승언리 3027-1, 하나마트→꽃지해수욕장)",36.5068195,126.3474762,041-336-2253
755,과속,"태안군 안면읍 꽃지해안로 방포초등학교 건너편(승언리 3027-1, 꽃지해수욕장→하나마트)",36.5068195,126.3474762,041-336-2253
756,과속,"태안군 안면읍 황도로 창기초등학교 앞(창기리 1806, 창기보건소→황도)",36.5715413,126.3268054,041-336-2253
757,과속,"태안군 안면읍 황도로 창기초등학교 건너편(창기리 1806, 황도→창기보건소)",36.5715413,126.3268054,041-336-2253
758,과속,"태안군 남면 마검포길 삼성초등학교 앞(신온리 374, 원청사거리→신온보건진료소)",36.621916,126.31156,041-336-2253
759,과속,"태안군 남면 마검포길 삼성초등학교 건너편(신온리 374, 신온보건진료소→원청사거리)",36.6206384,126.3101713,041-336-2253
760,과속,"태안군 원북면 원이로 원북초등학교 앞(반계리 222, 이원면→태안)",36.8254821,126.258183,041-336-2253
761,과속,"태안군 원북면 원이로 원북초등학교 건너편(반계리 222, 태안→이원면)",36.8254821,126.258183,041-336-2253
762,과속,"태안군 고남면 안면대로 고남초등학교 앞(고남리 1256, 원산도→안면)",36.4261635,126.4042228,041-336-2253
763,과속,"태안군 고남면 안면대로 고남초등학교 건너편(고남리 1256, 안면→원산도)",36.4261635,126.4042228,041-336-2253
764,다기능,"태안군 태안읍 백화로 태안초등학교 앞(남문리 300-89, 태안군체육관→태안여고)",36.7586214,126.2954746,041-336-2253
765,다기능,"태안군 태안읍 백화로 태안초등학교 건너편(남문리 300-67, 태안여고→태안군체육관)",36.7586214,126.2954746,041-336-2253
766,다기능,"태안군 태안읍 중앙로 화동초등학교 앞(평천리 700-12, 서산→태안)",36.7535186,126.3197214,041-336-2253
767,다기능,"태안군 태안읍 중앙로 화동초등학교 건너편(평천리 700-13, 태안→서산)",36.7531058,126.320989,041-336-2253
768,다기능,"태안군 태안읍 동평로 백화초등학교 앞(동문리 14-7, 태안군교육문화센터→코아루@)",36.755393,126.308939,041-336-2253
769,다기능,"태안군 태안읍 동평로 백화초등학교 건너편(동문리 14-7, 코아루@→태안군교육문화센터)",36.755393,126.308939,041-336-2253
770,과속,"태안군 태안읍 송의로 소원초등학교 의항분교 앞(의항리 336-235, 의항해수욕장→개목항)",36.8298812,126.1630385,041-336-2253
771,다기능,"태안군 소원면 모항파도로 모항초등학교 앞(모항리 289-5, 만리포→파도리)",36.7531808,126.1405712,041-336-2253
772,다기능,"태안군 소원면 모항파도로 모항초등학교 건너편(모항리 303-8, 파도리→만리포)",36.7531808,126.1405712,041-336-2253
773,과속,"태안군 근흥면 근흥로 근흥초등학교 앞(용신리 426-2, 근흥중→파출소)",36.7162087,126.2293433,041-336-2253
774,과속,"태안군 근흥면 근흥로 근흥초등학교 건너편(용신리 558-2, 파출소→근흥중)",36.7162087,126.2293433,041-336-2253
775,과속,"부여군 규암면 백제문로 백강초등학교 앞(오수리 229-1, 백제문화단지→규암면사무소)",36.2967563,126.8937288,041-336-2253
776,과속,"부여군 초촌면 선사로 초촌초등학교 앞(추양리 2-3, 송국리선사취락지→석성면행정복지센터)",36.2629439,127.0241119,041-336-2253
777,과속,"부여군 은산면 충의로 은산초등학교 앞(신대리 333, 장평면→은산면행정복지센터)",36.3138237,126.8544324,041-336-2253
778,과속,"부여군 세도면 세도로 세도초등학교 앞(청송리 443-2, 세도파출소→장암면)",36.1748665,126.9464912,041-336-2253
779,과속,"부여군 외산면 만수로 외산초등학교 앞(장항리 337-1, 외산면행정복지센터→청양)",36.3144255,126.7153127,041-336-2253
780,과속,"부여군 내산면 성충로 내산초등학교 앞(운치리 355-4, 외산면→내산면사무소)",36.2748271,126.7805239,041-336-2253
781,과속,"부여군 구룡면 흥수로 구룡초등학교 앞(태양리 463-5, 규암면→구룡삼거리)",36.2535247,126.8136601,041-336-2253
782,과속,"부여군 석성면 석성로 석성초등학교 앞(석성리 448-35, 강경읍→석성면)",36.2234758,126.9890885,041-336-2253
783,과속,"부여군 석성면 증산로 석양초등학교 앞(증산리 1278-11, 십자가사거리→석성중)",36.2540834,126.9987812,041-336-2253
784,과속,"부여군 부여읍 월함로 부여초등학교 앞(쌍북리 225-4, 동부농협사거리→부여여중)",36.2857372,126.9229623,041-336-2253
785,과속,"부여군 규암면 흥수로 합송초등학교 앞(합송리 800-2, 부여군청→충남농업기술원)",36.2659682,126.84574,041-336-2253
786,과속,"부여군 양화면 충절로 양화초등학교 앞(원당리 531-6, 서천→양화중)",36.1272888,126.8574009,041-336-2253
787,과속,"부여군 충화면 팔충로 충화초등학교 앞(천당리 481-1, 충화면행정복지센터→팔충사)",36.182332,126.8145158,041-336-2253
788,과속,"부여군 부여읍 삼충로 송간초등학교 앞(가증리 1, 부여→공주)",36.3074929,126.9575893,041-336-2253
789,과속,"부여군 남면 남성로 마정초등학교 앞(마정리 826-1, 남면행정복지센터→마정보건진료소)",36.2163676,126.8388806,041-336-2253
790,과속,"부여군 세도면 부흥로 세도영농회사 앞(귀덕리 602-2, 강경읍→세도면행정복지센터)",36.1629668,126.975812,041-336-2253
791,다기능,"계룡시 엄사면 엄사리 450-8, 계룡대로 연화교차로(용남고→계룡도서관)",36.2830326,127.2492614,041-336-2253
792,다기능,"계룡시 엄사면 엄사리 161-3, 계룡대로 평리사거리(연화교차로→용남고)",,,041-336-2253
793,다기능,"계룡시 엄사면 번영3길 엄사초등학교 앞(엄사리 563, 엄사면사무소→신도초)",36.2865521,127.237147,041-336-2253
794,과속,"계룡시 엄사면 번영3길 엄사초등학교 건너편(엄사리 563, 신도초→엄사면사무소)",36.2865521,127.237147,041-336-2253
795,과속,"계룡시 신도안면 신도안1길 용남초등학교 앞(남선리 1336, 용남초→신도안면사무소)",36.299129,127.2445298,041-336-2253
796,다기능,"계룡시 엄사면 체육로 신도초등학교 앞(엄사리 231-6, 삼진삼거리→계룡파라디아@)",36.2829388,127.2347401,041-336-2253
797,다기능,"계룡시 장안로 금암초등학교 앞(금암동 482, 시청→금암초)",36.2732088,127.2508124,041-336-2253
798,다기능,"천안시 서북구 성정동 1554, 동서대로 시민문화여성회관사거리(천안IC→아산)",36.8273454,127.136294,041-336-2253
799,과속,"천안시 동남구 풍세로 청수회전교차로 전(청수동 425, 청수호수공원 앞, 풍세→천안역)",36.7889549,127.1477892,041-336-2253
800,과속,"천안시 동남구 다가로 청수회전교차로 전(다가동 60-1, 동신주유소 맞은편, 천안역→풍세)",36.7889549,127.1477892,041-336-2253
801,과속,"보령시 주교면 은포리 896-3, 토정로 봉대산교차로 인근(송학1리마을회관→봉대산교차로)",36.3778018,126.53654,041-336-2253
802,다기능,"보령시 신흑동 2109, 대해로 호텔마스타대천 앞 네거리(됫박산교차로→해수욕장)",36.3090686,126.5231588,041-336-2253
803,과속,"보령시 해안로 이마트24 보령노을점 앞(남곡동 847-8, 보령터미널→대천항)",36.3454595,126.549828,041-336-2253
804,다기능,"예산군 대술면 차동로 산정휴게소 입구(산정리 129-1, 예산→유구)",36.6440343,126.8815043,041-336-2253
805,과속,천안시 동남구 광덕면 광덕로 행정초등학교 앞(대평리→천안농협),36.6868117,127.1570599,041-336-2253
806,과속,천안시 동남구 풍세면 용정길 용정초등학교 앞(용정초교→풍세),36.7448112,127.1015873,041-336-2253
807,다기능,천안시 동남구 신촌4로 천안신촌초등학교 앞(하신삼거리→신방중),36.7873959,127.1236057,041-336-2253
808,다기능,천안시 동남구 통정9로 천안새샘초등학교 앞(신방파출소→신방통정로),36.7709406,127.1310039,041-336-2253
809,다기능,천안시 동남구 풍세면 풍세2길 풍세초등학교 앞(풍서삼거리→풍세초교),36.7260561,127.1179959,041-336-2253
810,다기능,천안시 동남구 충절로 천안삼거리초등학교 앞(삼룡사거리→충절오거리),36.7893827,127.1637787,041-336-2253
811,다기능,천안시 동남구 버들1길 천안남산초등학교 앞(남산지구대→버들육거리),36.8046863,127.1539459,041-336-2253
812,다기능,천안시 동남구 영성로 천안중앙초등학교 앞(중앙초교→충무로),36.8053528,127.1489186,041-336-2253
813,다기능,천안시 동남구 중앙로 천안초등학교 앞(방죽안오거리→동남구청),36.8134629,127.151557,041-336-2253
814,다기능,천안시 동남구 청수로 천안청수초등학교 앞(구성초교→청수초교),36.7935346,127.1584104,041-336-2253
815,과속,천안시 동남구 성남면 신사대화로 신사초등학교 앞(성남우체국→성남면사무소),36.7424731,127.2379117,041-336-2253
816,다기능,천안시 동남구 새말1길 천안용곡초등학교 앞(수곡초→용곡중),36.7868174,127.1319804,041-336-2253
817,과속,천안시 동남구 터미널5길 천안신부초등학교 앞(신부제3교→천안대로),36.822573,127.160334,041-336-2253
818,과속,천안시 동남구 목천읍 삼성5길 천안부영초등학교 앞(부영1차→충청마트),36.7594803,127.1752716,041-336-2253
819,다기능,천안시 동남구 북면 용암3길 은석초등학교 앞(북면→목천),36.7882047,127.2574309,041-336-2253
820,다기능,천안시 동남구 병천면 병천2로 병천초등학교 앞(해경연구센터→병천119),36.7658602,127.3008217,041-336-2253
821,과속,"천안시 동남구 병천2로 병천초등학교 앞(병천리 123, 병천면행정복지센터→병천시장)",36.765916,127.302487,041-336-2253
822,다기능,천안시 동남구 수신면 수신로 수신초등학교 앞(병천→수신면사무소),36.7326695,127.2833243,041-336-2253
823,과속,천안시 동남구 북면 위례성로 위례초등학교 앞(북면복지센터→북면우체국),36.8245749,127.274517,041-336-2253
824,다기능,천안시 동남구 목천읍 서리1길 목천초등학교 앞(목천파출소→청소년수련원),36.7876605,127.2355025,041-336-2253
825,다기능,천안시 동남구 목천읍 충절로 신계초등학교 앞(천안의료원→충남평생교육원),36.7756191,127.1791683,041-336-2253
826,다기능,천안시 서북구 오성로 천안오성초등학교 앞(천안우체국→월드휘트니스),36.8315987,127.1304677,041-336-2253
827,다기능,천안시 서북구 봉정로 천안성정초등학교 앞(성정사거리→봉정사거리),36.8155458,127.1405024,041-336-2253
828,과속,천안시 서북구 쌍용6길 천안쌍용초등학교 앞(쌍용게이트볼구장→쌍용초사거리),36.8016289,127.1229342,041-336-2253
829,다기능,천안시 서북구 충무로 천안쌍정초등학교 앞(동양하이빌@101동→쌍용자이@101동),36.7869604,127.1149388,041-336-2253
830,다기능,천안시 서북구 봉서산로 천안불당초등학교 앞(불당고→대동다숲아파트107동),36.8056693,127.1115738,041-336-2253
831,다기능,천안시 서북구 직산읍 봉주로 삼은초등학교 앞(서북구청→직산사거리),36.8776997,127.1480947,041-336-2253
832,다기능,천안시 서북구 성성6로 천안성성초등학교 앞(천안레이크타운2차@→성성유치원),36.8404389,127.1361348,041-336-2253
833,다기능,천안시 서북구 한들3로 34-41 환서초등학교 앞(백석 더샵@→환서중),36.8285758,127.1223336,041-336-2253
834,과속,천안시 서북구 두정역서1길 천안두정초등학교 앞(화이트빌→마로랑카페),36.8363212,127.1469179,041-336-2253
835,과속,천안시 서북구 부성1길 천안부성초등학교 앞(성성중→두정로),36.8350989,127.1366689,041-336-2253
836,다기능,천안시 서북구 3공단6로 천안차암초등학교 앞(차암1교→e편한세상 101동),36.8443118,127.1060894,041-336-2253
837,다기능,천안시 서북구 성환읍 성환2리 성환초등학교 앞(성환터미널→성환읍행복복지센터),36.9183101,127.1323442,041-336-2253
838,다기능,천안시 서북구 성환읍 연암로 대홍초등학교 앞(GS경부에너지주유소→수향보건소),36.9492519,127.1472759,041-336-2253
839,과속,천안시 서북구 성환읍 연암로 도하초등학교 앞(성환농협→도하초교),36.9486135,127.1675517,041-336-2253
840,다기능,천안시 서북구 성환읍 신방로 신방초등학교 앞(왕림상회→신방주유소),36.9290867,127.08756,041-336-2253
841,과속,천안시 서북구 성거읍 성거길 성거초등학교 앞(성거우체국→천안드론교육원),36.872123,127.200551,041-336-2253
842,과속,천안시 동남구 미죽로 미죽초등학교 앞(미죽리 206-2),36.7387913,127.151685,041-336-2253
843,과속,천안시 동남구 동면 동산1길 천동초등학교 앞(동산리 604),36.7776301,127.3470681,041-336-2253
844,과속,천안시 동남구 신계5길 신흥초등학교 앞(신계리 106-8),36.7736356,127.2162185,041-336-2253
845,과속,천안시 서북구 성진로 양대초등학교 앞(하장리 23-13),36.9154143,127.225512,041-336-2253
846,과속,천안시 서북구 와룡길 신가초등학교 앞(신가리 386-47),36.9515808,127.1150801,041-336-2253
847,과속,천안시 서북구 하장4길 입장초등학교 앞(하장리 96-5),36.9136465,127.2200754,041-336-2253
848,다기능,"천안시 서북구 성환읍 성환1로 성신초등학교 인근(성환리 449-50, 매주리→성환리)",36.9159898,127.1287994,041-336-2253
849,과속,"천안시 서북구 미라2길 천안미라초등학교 앞(쌍용동 1270, 광명@→두산위브@)",36.8008807,127.1284485,041-336-2253
850,과속,천안시 동남구 신용로 천안일봉초등학교 앞(다가동 478),36.80005,127.1390757,041-336-2253
851,과속,천안시 서북구 봉명로 천안와촌초등학교 앞(와촌동 178),36.8062137,127.1445856,041-336-2253
852,다기능,천안시 서북구 수곡로 천안수곡초등학교 앞(쌍용동 2046-2),36.7903367,127.1229122,041-336-2253
853,다기능,천안시 서북구 월봉로 천안월봉초등학교 앞(쌍용동 1899),36.7984524,127.1183423,041-336-2253
854,과속,천안시 동남구 풍세로 천안청룡초등학교 건너편(용곡동 573),36.7811487,127.1396165,041-336-2253
855,과속,천안시 서북구 업성3길 천안업성초등학교 앞(업성동 99-10),36.8615402,127.1411956,041-336-2253
856,과속,천안시 동남구 봉명로 천안봉명초등학교 앞(봉명동 62-242),36.8053525,127.135031,041-336-2253
857,과속,천안시 동남구 단대로 천안희망초등학교 앞(신부동 298-94),36.8265716,127.153576,041-336-2253
858,다기능,천안시 서북구 성정두정로 천안신대초등학교 앞(두정동 1828),36.8375453,127.1428453,041-336-2253
859,과속,천안시 동남구 봉서4길 천안봉서초등학교 앞(봉명동 506),36.812514,127.132078,041-336-2253
860,과속,"천안시 동남구 남부대로 KCar 앞 1,2차로(신방동 808-9, 장재지하차도→신방지하차도)",36.7844957,127.1138457,041-336-2253
861,과속,"천안시 동남구 남부대로 KCar 앞 3,4차로(신방동 808-9, 장재지하차도→신방지하차도)",36.7844957,127.1138457,041-336-2253
862,과속,"천안시 동남구 구성동 22-21, 유량로 충남화물자동차 매매단지 앞",36.8023936,127.1675916,041-336-2253
863,다기능,"천안시 서북구 불당동 1446, 불당대로 갤러리아사거리",36.7999792,127.1245411,041-336-2253
864,과속,"천안시 동남구 유량로 유량자동차매매단지 앞(유량동 360-5, 고재사거리→비젼모터스)",36.8083815,127.1728501,041-336-2253
865,과속,"천안시 동남구 유량로 유량자동차매매단지 건너편(유량동 360-5, 비젼모터스→고재사거리)",36.8083815,127.1728501,041-336-2253
866,과속,"천안시 동남구 광덕면 광덕로 신흥교차로(신흥리 96-4, 매당리→행정리)",36.7024757,127.1140914,041-336-2253
867,다기능,"공주시 반포면 동학사1로 학봉초등학교 앞(학봉리 286-1, 동학사→공주)",36.3612138,127.2526707,041-336-2253
868,다기능,"공주시 하선길 공주교대부설초등학교 앞(금학동 231-1, 화선교차로→공주교대)",36.441244,127.1178404,041-336-2253
869,다기능,"공주시 봉황로 공주봉황초등학교 앞(봉황동 384-10, 공주사대부고→공주시청)",36.4496787,127.1209353,041-336-2253
870,다기능,"공주시 정안면 정안중앙길 정안초등학교 앞(내촌리 338, 공주→농공단지)",36.6022657,127.1170938,041-336-2253
871,다기능,"공주시 신관동 540-16, 신관초교차로(국민은행→신월초)",36.4745663,127.1393162,041-336-2253
872,다기능,"공주시 웅진로 공주중동초등학교 앞(중동 205-1, 중동교차로→공주시청)",36.4531138,127.1242019,041-336-2253
873,다기능,"공주시 유구읍 유구마곡사로 구산초등학교 앞(유구리 442-13, 유마교→유구IC)",36.5513246,126.9578328,041-336-2253
874,과속,"공주시 용당길 공주교동초등학교 앞(교동 41-19, 운동장→산성교)",36.4595345,127.1166805,041-336-2253
875,과속,"공주시 옥룡동 338-5, 무령로 옥룡교차로(중동교차로→옥룡동주민센터)",36.4560336,127.1337351,041-336-2253
876,다기능,"공주시 무령로 교동세무서 교차로(반죽동 351, 공주경찰서→중동교차로)",36.4564074,127.1215722,041-336-2253
877,다기능,공주시 산성동 120-8 웅진로 중동교차로(공주고→터미널),36.453611,127.1259369,041-336-2253
878,다기능,"공주시 신관동 438-4, 금벽로 중앙로 삼거리(청양→논산)",36.4683655,127.130801,041-336-2253
879,다기능,"공주시 우금티로 공주여고 앞(금학동 357-1, 화선교차로→금학교차로)",36.4412526,127.1191263,041-336-2253
880,과속,"공주시 왕릉로 공주중학교 앞(금성동 산6-14, 공주의료원→공산성)",36.4638067,127.1197929,041-336-2253
881,과속,"공주시 백제문화로 경일아파트 삼거리(웅진동 224-24, 부여→공주의료원)",36.4562907,127.1079028,041-336-2253
882,다기능,"공주시 번영1로 이솔아파트 사거리(신관동 24-48, 신월초교차로→터미널)",36.4741705,127.1439003,041-336-2253
883,다기능,"공주시 번영1로 공주신월초등학교 앞(신관동 1-32, 신월초교차로→신관초교차로)",36.473497,127.1490572,041-336-2253
884,다기능,"공주시 한적1길 신관초등학교 앞(신관동 666, 초대교회→신관초교차로)",36.4758255,127.1389776,041-336-2253
885,구간,"공주시 소학동 555-1(공주→논산) 1,2차로 시점",36.4475853,127.1496829,041-336-2253
886,구간,"공주시 계룡면 월곡리 383-3(공주→논산) 1,2차로 종점",36.3279122,127.1273616,041-336-2253
887,구간,"공주시 계룡면 월곡리 199-4(논산→공주) 1,2차로 시점",36.3269578,127.1281051,041-336-2253
888,구간,"공주시 소학동 452-1(논산→공주) 1,2차로 종점",36.4385811,127.1509343,041-336-2253
889,다기능,"당진시 송산면 유곡리 1321, 송산로 유곡1교차로(가곡1교차로→유곡2교차로)",36.9564097,126.6903477,041-336-2253
890,다기능,"당진시 석문면 초락도리 540-1, 북부산업로 도비도교차로(석문교차로→대호교)",37.0046902,126.4668954,041-336-2253
891,다기능,"당진시 합덕읍 성동리 415-1, 예당평야로 성동교차로(운산2교→연호대교)",36.7961069,126.7655778,041-336-2253
892,과속,"당진시 우강면 공포리 351, 신평로 공포리 인근(상포→공포리)",36.8472611,126.7944649,041-336-2253
893,과속,"당진시 우강면 공포리 351, 신평로 공포리 인근(공포리→상포)",36.8472611,126.7944649,041-336-2253
894,과속,"당진시 면천면 문봉리 870, 면천로 문봉리 입구(면천산업단지→면천저수지)",36.808106,126.700943,041-336-2253
895,과속,"당진시 면천면 문봉리 870, 면천로 문봉리 입구(면천저수지→면천산업단지)",36.808106,126.700943,041-336-2253
896,구간,"당진시 석문면 삼화리 1525, 1,2차로 시점",36.9670232,126.6156124,041-336-2253
897,구간,"당진시 송산면 가곡리 374-114, 1,2차로 종점",36.9783033,126.6808902,041-336-2253
898,과속,"금산군 제원면 금강로 봉황지구대 앞(제원초 인근, 제원리 152-26, 금산→영동)",36.1125267,127.5466215,041-336-2253
899,과속,"금산군 진산면 대둔산로 진산중학교 앞(읍내리 606, 금산→대둔산)",36.1453253,127.3711651,041-336-2253
900,과속,"금산군 복수면 복수로 신대초등학교 앞(신대리 917-1, 대전→금산)",36.2253106,127.3753405,041-336-2253
901,과속,"금산군 남일면 봉황로 남일초등학교 앞(초현리 308-2, 남일→금산)",36.0427069,127.5045444,041-336-2253
902,과속,"금산군 금산읍 진악로 금산유치원 정문 부근(아인리 57-2, 남이→금산)",36.1026247,127.4802946,041-336-2253
903,다기능,금산군 군북면 군북로 군북초등학교 앞(두두리 355-7),36.167601,127.5262048,041-336-2253
904,과속,금산군 추부면 군북로 성대초등학교 앞(신평리 917-37),36.2276273,127.5043239,041-336-2253
905,다기능,금산군 복수면 복수로 복수초등학교 앞(곡남리 178-1),36.1652362,127.3981988,041-336-2253
906,다기능,"금산군 추부면 대학로 염생이마을 앞 교차로(마전리 543-1, 금산→중부대학교)",36.1896944,127.4669237,041-336-2253
907,다기능,"금산군 금산읍 인삼로 금산경찰서 앞(신대리 655-21, 금산IC→금산시장)",36.1035475,127.5034163,041-336-2253
908,과속,"금산군 금산읍 인삼로 금산경찰서 건너편(신대리 654-3, 금산시장→금산IC)",36.1035475,127.5034163,041-336-2253
909,과속,"금산군 남이면 진악로 남이초등학교 앞(하금리 383-2, 금산→남이)",36.0503514,127.436683,041-336-2253
910,과속,"금산군 부리면 현내로 부리초등학교 앞(양곡리 699, 금산→무주)",36.0617601,127.5549664,041-336-2253
911,과속,"금산군 군북면 일흔이재로 용문초등학교 앞(내부리 335-3, 금산→군북)",36.1340618,127.5013665,041-336-2253
912,다기능,"당진시 송산면 유곡리 1321, 현대제철로 유곡1교차로",36.9564097,126.6903477,041-336-2253
913,다기능,"당진시 남부로 수청지구 중흥S클래스@ 앞(대덕동, LH 5단지→봉암근린공원)",36.895635,126.6507466,041-336-2253
914,다기능,"태안군 안면읍 안면대로 딴뚝사거리(승언리 3025-57, 태안→안면)",36.507221,126.34965,041-336-2253
915,과속,"태안군 안면읍 안면대로 정당2리 정류장 앞(정당리 1109-69, 태안→안면)",36.544807,126.355496,041-336-2253
916,다기능,"논산시 양촌면 황산벌로 반곡초등학교 건너편(반곡리 252-2, 연산→양촌)",36.1823888,127.2041941,041-336-2253
917,과속,"논산시 채운면 채운로 채운초등학교 앞(야화리 2-1, 채운면사무소→우기리)",36.1701487,127.067918,041-336-2253
918,다기능,"논산시 연산면 선비로 연산초등학교 앞(연산리 520-2, 계룡→연산)",36.2172009,127.2176276,041-336-2253
919,다기능,"논산시 양촌면 황산벌로 반곡초등학교 앞(반곡리 250-6, 양촌→연산)",36.1824012,127.2052356,041-336-2253
920,과속,"논산시 성동면 성동로 원봉초등학교 앞(정지리 93-3, 성동농협주유소→성동면사무소)",36.2128657,127.0603851,041-336-2253
921,다기능,"논산시 가야곡면 덕은로 가야곡초등학교 앞(강청리 산36-18, 국방대학교→가야곡초)",36.1449573,127.1696309,041-336-2253
922,과속,"논산시 상월면 백일헌로 상월초등학교 앞(산성리 57-2, 상월면사무소→노성우체국)",36.2928722,127.1419274,041-336-2253
923,다기능,"논산시 연무읍 연무로 연무중앙초등학교 앞(마산리 530-93, 연무사거리→마산사거리)",36.1308223,127.1029134,041-336-2253
924,과속,"논산시 벌곡면 수락로 도산초등학교 건너편(도산리 168-4, 행정2리노인회관→덕곡삼거리)",36.1624144,127.3161263,041-336-2253
925,과속,"논산시 부적면 충곡로 감곡초등학교 앞(감곡리 315-1, 감곡1리마을회관→외성삼거리)",36.2093073,127.1620443,041-336-2253
926,과속,"논산시 벌곡면 수락로 도산초등학교 앞(도산리 168-4, 덕곡삼거리→행정2리노인회관)",36.1624144,127.3161263,041-336-2253
927,과속,"논산시 연산면 청동로 청동초등학교 앞(청동리 544-4, 청동지하차도→청동초교)",36.2117113,127.1958699,041-336-2253
928,과속,"논산시 벌곡면 대둔로 벌곡초등학교 앞(한삼천리 230, 벌곡면사무소→계룡)",36.205955,127.2648681,041-336-2253
